567, 50649
568, 50664
569, 50681
570, 50900
571, 50941
572, 50984
573, 50929
574, 50966
575, 50905
576, 50946
577, 50989
578, 50924
579, 50961
580, 50400
581, 50461
582, 50424
583, 50489
584, 50446
585, 50405
586, 50466
587, 50429
588, 50484
589, 50441
590, 50100
591, 50181
592, 50164
593, 50149
594, 50126
595, 50105
596, 50186
597, 50169
598, 50144
599, 50121
600, 60000
601, 60201
602, 60404
603, 60609
604, 60806
605, 60005
606, 60206
607, 60409
608, 60604
609, 60801
610, 62100
611, 62321
612, 62544
613, 62769
614, 62986
615, 62105
616, 62326
617, 62549
618, 62764
619, 62981
620, 64400
621, 64641
622, 64884
623, 64029
624, 64266
625, 64405
626, 64646
627, 64889
628, 64024
629, 64261
630, 66900
631, 66161
632, 66324
633, 66589
634, 66746
635, 66905
636, 66166
637, 66329
638, 66584
639, 66741
640, 68600
641, 68881
642, 68064
643, 68249
644, 68426
645, 68605
646, 68886
647, 68069
648, 68244
649, 68421
650, 60500
651, 60701
652, 60904
653, 60109
654, 60306
655, 60505
656, 60706
657, 60909
658, 60104
659, 60301
660, 62600
661, 62821
662, 62044
663, 62269
664, 62486
665, 62605
666, 62826
667, 62049
668, 62264
669, 62481
670, 64900
671, 64141
672, 64384
673, 64529
674, 64766
675, 64905
676, 64146
677, 64389
678, 64524
679, 64761
680, 66400
681, 66661
682, 66824
683, 66089
684, 66246
685, 66405
686, 66666
687, 66829
688, 66084
689, 66241
690, 68100
691, 68381
692, 68564
693, 68749
694, 68926
695, 68105
696, 68386
697, 68569
698, 68744
699, 68921
700, 90000
701, 90401
702, 90804
703, 90209
704, 90606
705, 90005
706, 90406
707, 90809
708, 90204
709, 90601
710, 94100
711, 94521
712, 94944
713, 94369
714, 94786
715, 94105
716, 94526
717, 94949
718, 94364
719, 94781
720, 98400
721, 98841
722, 98284
723, 98629
724, 98066
725, 98405
726, 98846
727, 98289
728, 98624
729, 98061
730, 92900
731, 92361
732, 92724
733, 92189
734, 92546
735, 92905
736, 92366
737, 92729
738, 92184
739, 92541
740, 96600
741, 96081
742, 96464
743, 96849
744, 96226
745, 96605
746, 96086
747, 96469
748, 96844
749, 96221
750, 90500
751, 90901
752, 90304
753, 90709
754, 90106
755, 90505
756, 90906
757, 90309
758, 90704
759, 90101
760, 94600
761, 94021
762, 94444
763, 94869
764, 94286
765, 94605
766, 94026
767, 94449
768, 94864
769, 94281
770, 98900
771, 98341
772, 98784
773, 98129
774, 98566
775, 98905
776, 98346
777, 98789
778, 98124
779, 98561
780, 92400
781, 92861
782, 92224
783, 92689
784, 92046
785, 92405
786, 92866
787, 92229
788, 92684
789, 92041
790, 96100
791, 96581
792, 96964
793, 96349
794, 96726
795, 96105
796, 96586
797, 96969
798, 96344
799, 96721
800, 40000
801, 40601
802, 40204
803, 40809
804, 40406
805, 40005
806, 40606
807, 40209
808, 40804
809, 40401
810, 46100
811, 46721
812, 46344
813, 46969
814, 46586
815, 46105
816, 46726
817, 46349
818, 46964
819, 46581
820, 42400
821, 42041
822, 42684
823, 42229
824, 42866
825, 42405
826, 42046
827, 42689
828, 42224
829, 42861
830, 48900
831, 48561
832, 48124
833, 48789
834, 48346
835, 48905
836, 48566
837, 48129
838, 48784
839, 48341
840, 44600
841, 44281
842, 44864
843, 44449
844, 44026
845, 44605
846, 44286
847, 44869
848, 44444
849, 44021
850, 40500
851, 40101
852, 40704
853, 40309
854, 40906
855, 40505
856, 40106
857, 40709
858, 40304
859, 40901
860, 46600
861, 46221
862, 46844
863, 46469
864, 46086
865, 46605
866, 46226
867, 46849
868, 46464
869, 46081
870, 42900
871, 42541
872, 42184
873, 42729
874, 42366
875, 42905
876, 42546
877, 42189
878, 42724
879, 42361
880, 48400
881, 48061
882, 48624
883, 48289
884, 48846
885, 48405
886, 48066
887, 48629
888, 48284
889, 48841
890, 44100
891, 44781
892, 44364
893, 44949
894, 44526
895, 44105
896, 44786
897, 44369
898, 44944
899, 44521
900, 10000
901, 10801
902, 10604
903, 10409
904, 10206
905, 10005
906, 10806
907, 10609
908, 10404
909, 10201
910, 18100
911, 18921
912, 18744
913, 18569
914, 18386
915, 18105
916, 18926
917, 18749
918, 18564
919, 18381
920, 16400
921, 16241
922, 16084
923, 16829
924, 16666
925, 16405
926, 16246
927, 16089
928, 16824
929, 16661
930, 14900
931, 14761
932, 14524
933, 14389
934, 14146
935, 14905
936, 14766
937, 14529
938, 14384
939, 14141
940, 12600
941, 12481
942, 12264
943, 12049
944, 12826
945, 12605
946, 12486
947, 12269
948, 12044
949, 12821
950, 10500
951, 10301
952, 10104
953, 10909
954, 10706
955, 10505
956, 10306
957, 10109
958, 10904
959, 10701
960, 18600
961, 18421
962, 18244
963, 18069
964, 18886
965, 18605
966, 18426
967, 18249
968, 18064
969, 18881
970, 16900
971, 16741
972, 16584
973, 16329
974, 16166
975, 16905
976, 16746
977, 16589
978, 16324
979, 16161
980, 14400
981, 14261
982, 14024
983, 14889
984, 14646
985, 14405
986, 14266
987, 14029
988, 14884
989, 14641
990, 12100
991, 12981
992, 12764
993, 12549
994, 12326
995, 12105
996, 12986
997, 12769
998, 12544
999, 12321
(1000, 1000000)
(1001, 1002001)
(1002, 1004004)
(1003, 1006009)
(1004, 1008006)
(1005, 1000005)
(1006, 1002006)
(1007, 1004009)
(1008, 1006004)
(1009, 1008001)
(1010, 1020100)
(1011, 1022121)
(1012, 1024144)
(1013, 1026169)
(1014, 1028186)
(1015, 1020105)
(1016, 1022126)
(1017, 1024149)
(1018, 1026164)
(1019, 1028181)
(1020, 1040400)
(1021, 1042441)
(1022, 1044484)
(1023, 1046429)
(1024, 1048466)
(1025, 1040405)
(1026, 1042446)
(1027, 1044489)
(1028, 1046424)
(1029, 1048461)
(1030, 1060900)
(1031, 1062961)
(1032, 1064924)
(1033, 1066989)
(1034, 1068946)
(1035, 1060905)
(1036, 1062966)
(1037, 1064929)
(1038, 1066984)
(1039, 1068941)
(1040, 1080600)
(1041, 1082681)
(1042, 1084664)
(1043, 1086649)
(1044, 1088626)
(1045, 1080605)
(1046, 1082686)
(1047, 1084669)
(1048, 1086644)
(1049, 1088621)
(1050, 1000500)
(1051, 1002501)
(1052, 1004504)
(1053, 1006509)
(1054, 1008506)
(1055, 1000505)
(1056, 1002506)
(1057, 1004509)
(1058, 1006504)
(1059, 1008501)
(1060, 1020600)
(1061, 1022621)
(1062, 1024644)
(1063, 1026669)
(1064, 1028686)
(1065, 1020605)
(1066, 1022626)
(1067, 1024649)
(1068, 1026664)
(1069, 1028681)
(1070, 1040900)
(1071, 1042941)
(1072, 1044984)
(1073, 1046929)
(1074, 1048966)
(1075, 1040905)
(1076, 1042946)
(1077, 1044989)
(1078, 1046924)
(1079, 1048961)
(1080, 1060400)
(1081, 1062461)
(1082, 1064424)
(1083, 1066489)
(1084, 1068446)
(1085, 1060405)
(1086, 1062466)
(1087, 1064429)
(1088, 1066484)
(1089, 1068441)
(1090, 1080100)
(1091, 1082181)
(1092, 1084164)
(1093, 1086149)
(1094, 1088126)
(1095, 1080105)
(1096, 1082186)
(1097, 1084169)
(1098, 1086144)
(1099, 1088121)
(1100, 1210000)
(1101, 1212201)
(1102, 1214404)
(1103, 1216609)
(1104, 1218806)
(1105, 1210005)
(1106, 1212206)
(1107, 1214409)
(1108, 1216604)
(1109, 1218801)
(1110, 1232100)
(1111, 1234321)
(1112, 1236544)
(1113, 1238769)
(1114, 1230986)
(1115, 1232105)
(1116, 1234326)
(1117, 1236549)
(1118, 1238764)
(1119, 1230981)
(1120, 1254400)
(1121, 1256641)
(1122, 1258884)
(1123, 1250029)
(1124, 1252266)
(1125, 1254405)
(1126, 1256646)
(1127, 1258889)
(1128, 1250024)
(1129, 1252261)
(1130, 1276900)
(1131, 1278161)
(1132, 1270324)
(1133, 1272589)
(1134, 1274746)
(1135, 1276905)
(1136, 1278166)
(1137, 1270329)
(1138, 1272584)
(1139, 1274741)
(1140, 1298600)
(1141, 1290881)
(1142, 1292064)
(1143, 1294249)
(1144, 1296426)
(1145, 1298605)
(1146, 1290886)
(1147, 1292069)
(1148, 1294244)
(1149, 1296421)
(1150, 1210500)
(1151, 1212701)
(1152, 1214904)
(1153, 1216109)
(1154, 1218306)
(1155, 1210505)
(1156, 1212706)
(1157, 1214909)
(1158, 1216104)
(1159, 1218301)
(1160, 1232600)
(1161, 1234821)
(1162, 1236044)
(1163, 1238269)
(1164, 1230486)
(1165, 1232605)
(1166, 1234826)
(1167, 1236049)
(1168, 1238264)
(1169, 1230481)
(1170, 1254900)
(1171, 1256141)
(1172, 1258384)
(1173, 1250529)
(1174, 1252766)
(1175, 1254905)
(1176, 1256146)
(1177, 1258389)
(1178, 1250524)
(1179, 1252761)
(1180, 1276400)
(1181, 1278661)
(1182, 1270824)
(1183, 1272089)
(1184, 1274246)
(1185, 1276405)
(1186, 1278666)
(1187, 1270829)
(1188, 1272084)
(1189, 1274241)
(1190, 1298100)
(1191, 1290381)
(1192, 1292564)
(1193, 1294749)
(1194, 1296926)
(1195, 1298105)
(1196, 1290386)
(1197, 1292569)
(1198, 1294744)
(1199, 1296921)
(1200, 1440000)
(1201, 1442401)
(1202, 1444804)
(1203, 1446209)
(1204, 1448606)
(1205, 1440005)
(1206, 1442406)
(1207, 1444809)
(1208, 1446204)
(1209, 1448601)
(1210, 1464100)
(1211, 1466521)
(1212, 1468944)
(1213, 1460369)
(1214, 1462786)
(1215, 1464105)
(1216, 1466526)
(1217, 1468949)
(1218, 1460364)
(1219, 1462781)
(1220, 1488400)
(1221, 1480841)
(1222, 1482284)
(1223, 1484629)
(1224, 1486066)
(1225, 1488405)
(1226, 1480846)
(1227, 1482289)
(1228, 1484624)
(1229, 1486061)
(1230, 1402900)
(1231, 1404361)
(1232, 1406724)
(1233, 1408189)
(1234, 1400546)
(1235, 1402905)
(1236, 1404366)
(1237, 1406729)
(1238, 1408184)
(1239, 1400541)
(1240, 1426600)
(1241, 1428081)
(1242, 1420464)
(1243, 1422849)
(1244, 1424226)
(1245, 1426605)
(1246, 1428086)
(1247, 1420469)
(1248, 1422844)
(1249, 1424221)
(1250, 1440500)
(1251, 1442901)
(1252, 1444304)
(1253, 1446709)
(1254, 1448106)
(1255, 1440505)
(1256, 1442906)
(1257, 1444309)
(1258, 1446704)
(1259, 1448101)
(1260, 1464600)
(1261, 1466021)
(1262, 1468444)
(1263, 1460869)
(1264, 1462286)
(1265, 1464605)
(1266, 1466026)
(1267, 1468449)
(1268, 1460864)
(1269, 1462281)
(1270, 1488900)
(1271, 1480341)
(1272, 1482784)
(1273, 1484129)
(1274, 1486566)
(1275, 1488905)
(1276, 1480346)
(1277, 1482789)
(1278, 1484124)
(1279, 1486561)
(1280, 1402400)
(1281, 1404861)
(1282, 1406224)
(1283, 1408689)
(1284, 1400046)
(1285, 1402405)
(1286, 1404866)
(1287, 1406229)
(1288, 1408684)
(1289, 1400041)
(1290, 1426100)
(1291, 1428581)
(1292, 1420964)
(1293, 1422349)
(1294, 1424726)
(1295, 1426105)
(1296, 1428586)
(1297, 1420969)
(1298, 1422344)
(1299, 1424721)
(1300, 1690000)
(1301, 1692601)
(1302, 1694204)
(1303, 1696809)
(1304, 1698406)
(1305, 1690005)
(1306, 1692606)
(1307, 1694209)
(1308, 1696804)
(1309, 1698401)
(1310, 1616100)
(1311, 1618721)
(1312, 1610344)
(1313, 1612969)
(1314, 1614586)
(1315, 1616105)
(1316, 1618726)
(1317, 1610349)
(1318, 1612964)
(1319, 1614581)
(1320, 1632400)
(1321, 1634041)
(1322, 1636684)
(1323, 1638229)
(1324, 1630866)
(1325, 1632405)
(1326, 1634046)
(1327, 1636689)
(1328, 1638224)
(1329, 1630861)
(1330, 1658900)
(1331, 1650561)
(1332, 1652124)
(1333, 1654789)
(1334, 1656346)
(1335, 1658905)
(1336, 1650566)
(1337, 1652129)
(1338, 1654784)
(1339, 1656341)
(1340, 1674600)
(1341, 1676281)
(1342, 1678864)
(1343, 1670449)
(1344, 1672026)
(1345, 1674605)
(1346, 1676286)
(1347, 1678869)
(1348, 1670444)
(1349, 1672021)
(1350, 1690500)
(1351, 1692101)
(1352, 1694704)
(1353, 1696309)
(1354, 1698906)
(1355, 1690505)
(1356, 1692106)
(1357, 1694709)
(1358, 1696304)
(1359, 1698901)
(1360, 1616600)
(1361, 1618221)
(1362, 1610844)
(1363, 1612469)
(1364, 1614086)
(1365, 1616605)
(1366, 1618226)
(1367, 1610849)
(1368, 1612464)
(1369, 1614081)
(1370, 1632900)
(1371, 1634541)
(1372, 1636184)
(1373, 1638729)
(1374, 1630366)
(1375, 1632905)
(1376, 1634546)
(1377, 1636189)
(1378, 1638724)
(1379, 1630361)
(1380, 1658400)
(1381, 1650061)
(1382, 1652624)
(1383, 1654289)
(1384, 1656846)
(1385, 1658405)
(1386, 1650066)
(1387, 1652629)
(1388, 1654284)
(1389, 1656841)
(1390, 1674100)
(1391, 1676781)
(1392, 1678364)
(1393, 1670949)
(1394, 1672526)
(1395, 1674105)
(1396, 1676786)
(1397, 1678369)
(1398, 1670944)
(1399, 1672521)
(1400, 1860000)
(1401, 1862801)
(1402, 1864604)
(1403, 1866409)
(1404, 1868206)
(1405, 1860005)
(1406, 1862806)
(1407, 1864609)
(1408, 1866404)
(1409, 1868201)
(1410, 1888100)
(1411, 1880921)
(1412, 1882744)
(1413, 1884569)
(1414, 1886386)
(1415, 1888105)
(1416, 1880926)
(1417, 1882749)
(1418, 1884564)
(1419, 1886381)
(1420, 1806400)
(1421, 1808241)
(1422, 1800084)
(1423, 1802829)
(1424, 1804666)
(1425, 1806405)
(1426, 1808246)
(1427, 1800089)
(1428, 1802824)
(1429, 1804661)
(1430, 1824900)
(1431, 1826761)
(1432, 1828524)
(1433, 1820389)
(1434, 1822146)
(1435, 1824905)
(1436, 1826766)
(1437, 1828529)
(1438, 1820384)
(1439, 1822141)
(1440, 1842600)
(1441, 1844481)
(1442, 1846264)
(1443, 1848049)
(1444, 1840826)
(1445, 1842605)
(1446, 1844486)
(1447, 1846269)
(1448, 1848044)
(1449, 1840821)
(1450, 1860500)
(1451, 1862301)
(1452, 1864104)
(1453, 1866909)
(1454, 1868706)
(1455, 1860505)
(1456, 1862306)
(1457, 1864109)
(1458, 1866904)
(1459, 1868701)
(1460, 1888600)
(1461, 1880421)
(1462, 1882244)
(1463, 1884069)
(1464, 1886886)
(1465, 1888605)
(1466, 1880426)
(1467, 1882249)
(1468, 1884064)
(1469, 1886881)
(1470, 1806900)
(1471, 1808741)
(1472, 1800584)
(1473, 1802329)
(1474, 1804166)
(1475, 1806905)
(1476, 1808746)
(1477, 1800589)
(1478, 1802324)
(1479, 1804161)
(1480, 1824400)
(1481, 1826261)
(1482, 1828024)
(1483, 1820889)
(1484, 1822646)
(1485, 1824405)
(1486, 1826266)
(1487, 1828029)
(1488, 1820884)
(1489, 1822641)
(1490, 1842100)
(1491, 1844981)
(1492, 1846764)
(1493, 1848549)
(1494, 1840326)
(1495, 1842105)
(1496, 1844986)
(1497, 1846769)
(1498, 1848544)
(1499, 1840321)
(1500, 1050000)
(1501, 1052001)
(1502, 1054004)
(1503, 1056009)
(1504, 1058006)
(1505, 1050005)
(1506, 1052006)
(1507, 1054009)
(1508, 1056004)
(1509, 1058001)
(1510, 1070100)
(1511, 1072121)
(1512, 1074144)
(1513, 1076169)
(1514, 1078186)
(1515, 1070105)
(1516, 1072126)
(1517, 1074149)
(1518, 1076164)
(1519, 1078181)
(1520, 1090400)
(1521, 1092441)
(1522, 1094484)
(1523, 1096429)
(1524, 1098466)
(1525, 1090405)
(1526, 1092446)
(1527, 1094489)
(1528, 1096424)
(1529, 1098461)
(1530, 1010900)
(1531, 1012961)
(1532, 1014924)
(1533, 1016989)
(1534, 1018946)
(1535, 1010905)
(1536, 1012966)
(1537, 1014929)
(1538, 1016984)
(1539, 1018941)
(1540, 1030600)
(1541, 1032681)
(1542, 1034664)
(1543, 1036649)
(1544, 1038626)
(1545, 1030605)
(1546, 1032686)
(1547, 1034669)
(1548, 1036644)
(1549, 1038621)
(1550, 1050500)
(1551, 1052501)
(1552, 1054504)
(1553, 1056509)
(1554, 1058506)
(1555, 1050505)
(1556, 1052506)
(1557, 1054509)
(1558, 1056504)
(1559, 1058501)
(1560, 1070600)
(1561, 1072621)
(1562, 1074644)
(1563, 1076669)
(1564, 1078686)
(1565, 1070605)
(1566, 1072626)
(1567, 1074649)
(1568, 1076664)
(1569, 1078681)
(1570, 1090900)
(1571, 1092941)
(1572, 1094984)
(1573, 1096929)
(1574, 1098966)
(1575, 1090905)
(1576, 1092946)
(1577, 1094989)
(1578, 1096924)
(1579, 1098961)
(1580, 1010400)
(1581, 1012461)
(1582, 1014424)
(1583, 1016489)
(1584, 1018446)
(1585, 1010405)
(1586, 1012466)
(1587, 1014429)
(1588, 1016484)
(1589, 1018441)
(1590, 1030100)
(1591, 1032181)
(1592, 1034164)
(1593, 1036149)
(1594, 1038126)
(1595, 1030105)
(1596, 1032186)
(1597, 1034169)
(1598, 1036144)
(1599, 1038121)
(1600, 1260000)
(1601, 1262201)
(1602, 1264404)
(1603, 1266609)
(1604, 1268806)
(1605, 1260005)
(1606, 1262206)
(1607, 1264409)
(1608, 1266604)
(1609, 1268801)
(1610, 1282100)
(1611, 1284321)
(1612, 1286544)
(1613, 1288769)
(1614, 1280986)
(1615, 1282105)
(1616, 1284326)
(1617, 1286549)
(1618, 1288764)
(1619, 1280981)
(1620, 1204400)
(1621, 1206641)
(1622, 1208884)
(1623, 1200029)
(1624, 1202266)
(1625, 1204405)
(1626, 1206646)
(1627, 1208889)
(1628, 1200024)
(1629, 1202261)
(1630, 1226900)
(1631, 1228161)
(1632, 1220324)
(1633, 1222589)
(1634, 1224746)
(1635, 1226905)
(1636, 1228166)
(1637, 1220329)
(1638, 1222584)
(1639, 1224741)
(1640, 1248600)
(1641, 1240881)
(1642, 1242064)
(1643, 1244249)
(1644, 1246426)
(1645, 1248605)
(1646, 1240886)
(1647, 1242069)
(1648, 1244244)
(1649, 1246421)
(1650, 1260500)
(1651, 1262701)
(1652, 1264904)
(1653, 1266109)
(1654, 1268306)
(1655, 1260505)
(1656, 1262706)
(1657, 1264909)
(1658, 1266104)
(1659, 1268301)
(1660, 1282600)
(1661, 1284821)
(1662, 1286044)
(1663, 1288269)
(1664, 1280486)
(1665, 1282605)
(1666, 1284826)
(1667, 1286049)
(1668, 1288264)
(1669, 1280481)
(1670, 1204900)
(1671, 1206141)
(1672, 1208384)
(1673, 1200529)
(1674, 1202766)
(1675, 1204905)
(1676, 1206146)
(1677, 1208389)
(1678, 1200524)
(1679, 1202761)
(1680, 1226400)
(1681, 1228661)
(1682, 1220824)
(1683, 1222089)
(1684, 1224246)
(1685, 1226405)
(1686, 1228666)
(1687, 1220829)
(1688, 1222084)
(1689, 1224241)
(1690, 1248100)
(1691, 1240381)
(1692, 1242564)
(1693, 1244749)
(1694, 1246926)
(1695, 1248105)
(1696, 1240386)
(1697, 1242569)
(1698, 1244744)
(1699, 1246921)
(1700, 1490000)
(1701, 1492401)
(1702, 1494804)
(1703, 1496209)
(1704, 1498606)
(1705, 1490005)
(1706, 1492406)
(1707, 1494809)
(1708, 1496204)
